Serial Number,ID,Product ID,User ID,Created At,Opened,Updated At
,e924e0ad-7ad3-4eba-ba25-953f674ceebd,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,e559a27f-95db-4079-9a0f-da368c938fba,2025-08-09T22:25:08.795,false,2025-08-09T22:25:08.795
,f06bb8a4-857d-4501-bd0f-cb2ab930602e,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,e559a27f-95db-4079-9a0f-da368c938fba,2025-08-09T22:25:10.856,false,2025-08-09T22:25:10.856
,17992019-7b43-4e4f-bc5a-87c2900adf2e,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,e559a27f-95db-4079-9a0f-da368c938fba,2025-08-09T22:54:23.845,false,2025-08-09T22:54:23.845
,aeddd085-d5d5-4be6-9e44-ecbf88ebfd5b,db47a948-f35d-4e95-a417-ced3bc024f53,23250625-3bad-4f6a-bdc2-f33248180011,2025-08-09T17:06:03.038,true,2025-08-09T17:06:03.038
,3521dab9-c3f9-4e41-adc1-08303bb92649,db47a948-f35d-4e95-a417-ced3bc024f53,23250625-3bad-4f6a-bdc2-f33248180011,2025-08-09T17:07:19.045,true,2025-08-09T17:07:19.045
,ca01608e-c083-496a-90f3-0b6c570e0ef3,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,cdd4b6f5-3a74-4b30-9395-59f33474c3df,2025-08-11T23:09:34.664,false,2025-08-11T23:09:34.664
,e345943f-85c8-47d6-8009-cca7de484b09,b9257884-7ecd-4e3a-915e-f5063fe1a929,5f1fd36c-bdac-40e6-a891-f57f399369e5,2025-08-12T00:55:35.708,false,2025-08-12T00:55:35.708
,691c93b6-ca48-4332-a0d5-4613d5896d30,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,405b2f23-e8ce-4d6f-a25d-ba08cf6fda73,2025-08-12T01:47:33.518,false,2025-08-12T01:47:33.518
,77042302-022a-401f-bde6-d316d8ff5e1a,128abd4d-f458-4f84-9e81-f86738485074,c0e35808-bc4b-41ff-ba98-4885ace74349,2025-08-12T14:37:39.581,false,2025-08-12T14:37:39.581
,63811ed2-d9db-4daa-b51d-8a7f34739615,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,abc5e8e3-d559-46a3-9b87-bd2731be99ba,2025-08-12T15:38:28.141,false,2025-08-12T15:38:28.141
,e0c2a1c6-63df-4c1a-9f67-aa0d9a98c3c1,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,abc5e8e3-d559-46a3-9b87-bd2731be99ba,2025-08-12T15:38:28.687,false,2025-08-12T15:38:28.687
,2527a7f0-dfec-436f-b258-59ee1509c322,b9257884-7ecd-4e3a-915e-f5063fe1a929,5bbc601d-d2f7-440b-a712-1d87d6e6ef5c,2025-08-12T17:11:51.04,false,2025-08-12T17:11:51.04
,92095349-b6ac-48e3-b106-9db1c5d62f9b,b9257884-7ecd-4e3a-915e-f5063fe1a929,5bbc601d-d2f7-440b-a712-1d87d6e6ef5c,2025-08-12T17:11:54.671,false,2025-08-12T17:11:54.671
,c639ea43-ada5-41ac-af2d-0863ea7269bc,64521407-17f7-4977-8196-bf52995388f1,594f65ec-075a-40a7-8b77-d8239989bdfe,2025-08-12T14:31:11.675,false,2025-08-12T14:31:11.675
,ff9899dd-112d-42af-b889-bda37cab1231,128abd4d-f458-4f84-9e81-f86738485074,5f1fd36c-bdac-40e6-a891-f57f399369e5,2025-08-13T02:45:16.686,false,2025-08-13T02:45:16.686
,c3f378eb-5bbb-4b70-9a61-32b91dd4ddb1,9ff075e0-b15a-40ea-bbc5-2119bb4058c6,82c42ae9-a654-4adf-87d0-f6237cdbb225,2025-08-13T16:34:21.414,false,2025-08-13T16:34:21.414
,53b5ab1d-a787-4348-a3ae-d773c891e4eb,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,863f2e91-c6ee-47c8-894e-f6c87fa3e99d,2025-08-14T19:55:28.726,false,2025-08-14T19:55:28.726
,4ad14071-d951-4c44-bc01-05fd9774e159,70c4695b-fbf5-4874-9228-f0cba830cb8c,e0d22d1e-d25b-49c4-a643-b0c18647a4eb,2025-08-14T19:55:28.726,false,2025-08-14T19:55:28.726
,6ff08c23-f047-452e-a7a9-bb9d16dcb9ef,70c4695b-fbf5-4874-9228-f0cba830cb8c,3c950ea8-e015-41a3-8fd4-e2cc4afbe885,2025-08-14T19:55:28.726,false,2025-08-14T19:55:28.726
,766af3e9-b72f-4b28-b883-bc71169d8101,70c4695b-fbf5-4874-9228-f0cba830cb8c,3225a5f8-b91a-43e8-a5f3-e63d6fbe50bc,2025-08-14T19:55:28.726,false,2025-08-14T19:55:28.726
,57b30345-d017-4b08-8d12-375f1730bde0,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,099e1e48-6ae2-4ebc-a2b2-4ae509b5f260,2025-08-16T21:59:23.531,false,2025-08-16T21:59:23.531
,34a3112e-bfec-4a82-ac19-502d2261f9f7,b9257884-7ecd-4e3a-915e-f5063fe1a929,23250625-3bad-4f6a-bdc2-f33248180011,2025-08-18T01:10:59.007,false,2025-08-18T01:10:59.007
,09962fb0-def1-4732-96df-952dc0237e33,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,751e1ace-38e9-4b20-bbc9-fdc55a908292,2025-08-18T19:54:52.135,false,2025-08-18T19:54:52.135
,90a67d42-5aa9-4d6a-9787-026426523c69,9d477f27-c04c-46ab-bfcd-a7fbae122d0c,751e1ace-38e9-4b20-bbc9-fdc55a908292,2025-08-18T19:54:52.53,false,2025-08-18T19:54:52.53
,9bad2572-08a1-4116-971b-2be2e7adf26d,4d3c7fcf-be7d-41da-bd54-4db616ed24cd,c3d8a1f7-8982-4520-8e90-8ae4d0fbff92,2025-08-19T12:16:16.407,false,2025-08-19T12:16:16.407
