ID,User ID,Boost ID,Status,Hash,Payment Method,Created At,Updated At,Subscription ID,Price
6b983b93-dc41-4112-83e0-95903a2c409c,9a393653-3e22-4bad-91b6-2e1e00319ecd,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_oqqm5a3ei4eadjeu,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
42c65c63-2254-4a90-9354-72cd9126846f,79a65896-da42-432b-b23e-e9cafce4f45d,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_ys8isaonyioqyuno,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
82e4e9b3-97ab-4180-bf01-636b86cec2a1,809ad04a-3a83-4dfd-b10c-576c1cab3457,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_rt2j1m6v02odhntn,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7bff594c-5f57-4815-ad97-342c1d9dcacd,398a42ca-e785-4709-9719-ea03b9718a19,2add3aba-7923-43f6-8ee2-699b4e299110,ACTIVE,pay_d9rxfex2qt5j2jhd,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
6d874608-afcf-4c9e-8a21-98a9f429790c,88e0fc52-8d09-4a07-9180-ae1f0550c2a5,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_j2yh897k94fj5oto,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
a0ea2367-38ed-4cdb-aab7-b40eed52b8c7,2522d867-3d7f-43b5-812b-ece7d459fc71,647d22df-7a22-46b6-ae3d-c7e2687417dd,INACTIVE,pay_bpq4ons8zim03nxe,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ce87e2d6-e05d-4834-9c01-ab37f5b33ad3,96d29685-fbcd-48d1-87aa-ac83184960c3,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
0664f3a1-8cf3-4f45-8df3-c6156e16f587,2522d867-3d7f-43b5-812b-ece7d459fc71,647d22df-7a22-46b6-ae3d-c7e2687417dd,ACTIVE,pay_eeewrsp9e3fvowzt,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b04db74f-1dec-4f34-aa20-8f2a21d0455d,8bea236b-9bc9-42f9-8d29-fb55172ac1a9,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_br2lh4wbljes0ne9,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
a318f7e1-34c9-44e8-8b7e-7743eda9ebd3,beb0b2a2-e504-47c7-b3c0-59e90d62b885,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
af5a18d8-761e-452f-9cf9-5babe6365e87,8bea236b-9bc9-42f9-8d29-fb55172ac1a9,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
1023467e-e6a5-4367-af91-151b00174863,e8da827c-1b02-4b82-af81-8080e1278676,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_0q4i6pv3axadqodo,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ee477a22-9bab-47a8-9dcb-f86241d270b9,5f1fd36c-bdac-40e6-a891-f57f399369e5,647d22df-7a22-46b6-ae3d-c7e2687417dd,INACTIVE,pay_7xpq5wj2g4x084zv,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
e2682c70-ee04-4ec7-9c44-969cd19b614c,5f1fd36c-bdac-40e6-a891-f57f399369e5,647d22df-7a22-46b6-ae3d-c7e2687417dd,ACTIVE,pay_44teb5ssy35o6h6s,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
23c249e1-c6b5-4117-9fed-28f0aa1d3684,6ca85964-7863-437d-9c6d-f10f6e8f2f0d,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
af2089b5-5faa-4757-81a4-338811c3f182,da904a63-6d0d-4900-85c9-573958a33c84,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
a1b3524e-5c53-49e9-9d0e-49f28b237178,5f1fd36c-bdac-40e6-a891-f57f399369e5,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7f0f72ed-132f-4476-bc69-359e3f40d6d7,6806d542-2415-4390-8fd4-b8748f5e32ed,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_vlluu7o8lf8d9a8g,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ae3d995b-4340-4d71-a7ca-a503141be2f2,dda92bac-eedb-4b5d-af7b-15ece8511ab7,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,Payment with point,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
4fd11dc0-4c15-4e0d-89e3-346784f83810,dda92bac-eedb-4b5d-af7b-15ece8511ab7,647d22df-7a22-46b6-ae3d-c7e2687417dd,INACTIVE,pay_4vzq0uybgyd410zk,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
6cf6b5cf-6cc7-432a-b4e9-454c954f6be1,a7d6f95b-7667-4c37-ab2f-963113cea92a,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_pixb9i0dk7kmqkna,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
4a09502d-273d-4376-93a9-7c06a458fee8,aec0b730-0063-412a-a076-84d8ac1c84bd,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
db53dc8d-dd9d-4c4e-81f5-84f94b975d5b,0d45be66-ed3a-48ef-940e-87fe8e792c94,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
6e49d9fb-b5c5-49ea-83c8-d0ec624491ce,3c950ea8-e015-41a3-8fd4-e2cc4afbe885,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
bd7b054d-7a42-493e-ac1f-539b215d2afa,0eefb7f5-b2db-4c9e-bec0-4cb13dc92916,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
9d85e936-c0ce-4776-8c35-50d6acdec6a8,61c6cea6-93f9-4510-940b-8f20c2b7b628,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
43d4d3d0-a50f-4b9d-b302-8d6b88855a85,385b17c0-96d8-43e2-bda6-62fdd682882c,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
1848bcaf-5fc2-4d99-9a42-c1b84504b270,acbb6397-fb2a-4478-bac0-8ca0beb2376d,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ce18a378-399f-4900-a9b6-42c84d52b4ef,f32f7a97-4792-421d-8752-68a6019b5dc5,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
87a0d289-23b7-45ec-a2ac-e8b443795cb4,3225a5f8-b91a-43e8-a5f3-e63d6fbe50bc,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
8af95271-ab1a-4532-86f6-f80e14a0a27e,3225a5f8-b91a-43e8-a5f3-e63d6fbe50bc,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_4dxescxvpf7pikf1,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7af2d1b5-56cd-4d3b-a013-c2d175033e6f,f12f8e63-4ffa-47cb-a67c-2aace3bb9bcb,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
9860f4b1-3c9b-4030-ba15-9a987a4e3ca3,863f2e91-c6ee-47c8-894e-f6c87fa3e99d,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
65961cd3-c862-4777-a2a7-e39b4d8b9878,376e5179-834a-46ce-9775-2e5482d5f0c3,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
8cedc342-18d1-42f0-800e-7abf04cc795b,b35afc75-7620-40c6-9f1d-dc03ceb4b678,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
1ec6ec43-3ff4-4e66-9c6c-d8486941fcff,3be162df-436b-4c60-9669-a36cc258d1aa,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
4c61006c-73f7-455a-b9f7-27931e09bb4c,b35afc75-7620-40c6-9f1d-dc03ceb4b678,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_tm9gjo8500xsti95,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
104cc5dc-c6e6-4150-97cd-625f46b334c9,aea14467-a491-4c19-9029-f2a2ecc6ac9d,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
901424ad-50bc-480d-8ad1-42add8012d27,52733dd7-3606-474f-8ec5-e8a4413c6aa9,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b99c1392-2483-4b76-bdfc-02e299c757b6,127a12ef-9036-4dc2-a2d3-a7f94df1d925,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
2b758cbe-b7ac-4bcd-a631-c95dbebd1c6e,c7b5641a-3a0e-470d-92fa-10b03ccfa7c8,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_f6ygit3el6bnz5e0,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
6057072c-f94b-4bb1-88af-93b0e4729ab2,82c42ae9-a654-4adf-87d0-f6237cdbb225,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
c6dbef2e-9546-4551-b140-fa18ccee6daa,b727849b-5805-4c83-a9e0-34dfe8162c25,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b2d1f94a-bac6-4f0c-be62-2cff77471017,430ad4a0-90b2-46fe-b7ca-b595e4788b25,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
9f519969-b02e-4187-9632-1bdabb4eca65,d8ae700c-9996-4918-b298-b5b95eb11474,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
39e4a5ce-1578-44a7-a614-eb65b44f1ded,578dc6b3-262b-4a92-9592-fe60fcb07310,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
5808e2bf-0d58-49df-bc4f-6a07255c2ee2,aec0b730-0063-412a-a076-84d8ac1c84bd,6cd36c22-ecd6-4128-b16d-a9bb8eec74b7,INACTIVE,pay_ikg6awcuy6mmplka,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
157e732f-f5d6-4ab4-a262-a635e6902b65,496630b0-7879-47fd-8f00-4915731cbe8a,6cd36c22-ecd6-4128-b16d-a9bb8eec74b7,ACTIVE,pay_wgptw1pwglcq0v5x,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
dc883e2e-8190-480b-97ea-48e533345535,714569d9-d561-4565-bd7b-8c69951a6fcb,01146fd4-43f3-4814-b573-963ac0864017,ACTIVE,pay_xofej6nbeox5hfqe,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
467c84cb-e3f8-4818-82a7-518ffb413814,234c8183-3833-40c5-af48-86d6283d1c5f,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
1b5d4535-bc43-43dc-9bda-62fdec440dc8,721362b2-ff71-4010-86b3-c4062a7ac83e,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
f1b8df22-5a7f-4e98-88ed-479e32cf3814,594f65ec-075a-40a7-8b77-d8239989bdfe,647d22df-7a22-46b6-ae3d-c7e2687417dd,ACTIVE,pay_81kxtq66ajbuan8m,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
4af20e23-f53a-43bc-9cfc-7359d6e37dbd,f88c1a3c-6081-4258-9e3f-6fe691fe0b8d,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
981bbabc-03d3-49ca-a524-798d60b97588,7920da76-1c5c-4430-a5c9-406268fe0411,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
02c18a1a-4e81-4fbd-a0d7-29a36504cddd,dd52ffa8-d9a4-4244-9cf0-e6fc35eaffc6,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
6fb70e5c-8097-48d3-926a-091f04e15f8b,3cd6501c-f6d6-402e-803f-9e36aae7b738,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7127b97e-4750-4d11-8318-88ad9cfcea49,ffec2208-2d2b-4206-ae92-4ed5f2cb6930,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ac5eda51-c446-4ca0-82b5-f8c8ee8cc5ac,70d2dce1-a13b-448d-87e1-5f92189ccd1a,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
d636e4d7-5e47-437e-abb6-63d52f5ff8ab,80f851c6-8280-4ac7-9c9a-205a7e6121ce,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
f9d45674-13aa-49d3-af7a-ab240c756087,d3b0816b-49e5-47b6-b379-caeeb8dec869,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
f4f9ed98-0a56-423b-beab-9b7e3d2536f9,f7f24227-4622-4dd2-af2b-ef868b074cd4,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
e02d6d2c-adee-45b4-a474-fa0c0e96ab6e,080e2f07-3a7c-4e29-94ca-a9eabfada3b8,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
075b5719-3c25-489f-81f3-87ad4ff456c7,3b6270ac-16c0-46a2-95d5-1d62a030ed64,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
74849c60-1b15-4929-85a3-9d324d749956,c979645a-0b52-4fb5-ac49-5479458ce592,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
2dee81f9-b902-4b48-9308-3e98b2cb749f,bef47159-622e-4c98-82c1-3d9ea6b8c642,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7f31799a-bcbd-4b15-928b-564e7b4e520d,4934b7cc-a277-4401-80bd-22fdef46070b,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
3a8e7a6f-ace7-4834-b37a-79dc0b2f6859,987a7aad-1ec9-45d5-9168-1ddef9cd1e20,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
808e939b-2a51-4ce8-85fc-2b4d7215a724,a806ed27-52b0-4bb3-ba5a-e214aeb45c23,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
d84f55a8-0a34-474b-8f88-83dd8ed15ca7,7b71e5bc-7f30-4001-b142-623e95121eed,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
556e3e23-cfe8-4b92-88cf-15803051fee4,591e99fb-7dca-451a-8874-fab71414bb47,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
d1770705-0e6d-4497-92e6-94d04d80463c,11966d39-6ffd-4241-8bfa-785f6619f08f,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
21ef2afa-d9f5-4da7-ab71-2039ee1af034,6ab32baf-4726-4b5c-aaef-f80d48328c73,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
0623e0b0-86a6-4ed3-983b-25cd81e3b19b,78945850-fa4b-4761-9d30-9fd0a57f363b,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ef3a1122-2e4a-4507-b4d8-5ba8fcca116b,d6edfae6-8159-4768-b602-d78dd5f93756,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
ce029f82-c80f-4c4d-a4b4-4b0120bb5216,030da91d-5287-4d0d-8d40-bebe93830ce0,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
3388f4a5-1aab-46fd-a856-ded6edf86253,2c3ae809-0e30-488a-8ffb-0d4d3b80f0d6,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
f3306741-51fd-4a74-9676-c4fa9958337d,1be92d1d-ce09-4049-aaf0-06bbbe474341,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b1634162-13a4-4e36-b2d3-544fa1db11f2,de2a31f8-01a1-4693-9753-340b4ff7075b,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b538f891-9100-4a7b-993d-3f28c207e851,75cd5cbd-7099-496b-a9dd-a36a78f2d035,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
39d4d44e-e4fe-4bab-aa85-00686289185a,30e8216c-c44d-49a8-af04-5eadd7fab08a,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7c23b18f-2748-4e34-b693-35e8ad431dbc,67f2caaf-bda2-473f-ba1c-4d78ac2349d7,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b51b52b0-51b4-455b-a74d-30579ced635a,32217e6f-fa92-4a96-a620-9b25ad9bce6a,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
70b08990-09f5-4adf-b761-83d2371ebdce,dda92bac-eedb-4b5d-af7b-15ece8511ab7,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_wv488k7v7bacufj6,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
2d2d36a6-cbb2-4675-960b-63e4a1a9bfe6,4fd8c42a-04e3-44a4-b6d5-51c2348b281c,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
78a0818f-c605-489b-a7db-6cad58b611d7,bef47159-622e-4c98-82c1-3d9ea6b8c642,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_8hgip4mxaij7icul,PIX,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
37fef553-2feb-4cba-afdb-2c1183311638,c892d9b5-29ab-4a25-bd70-0ce1d0a5b49a,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
684a3184-196d-43c3-8835-51e2fdbed9bb,59929161-5a06-4859-9418-1078e1a5db93,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
b88958bd-6974-48df-b4ee-9f7b32027308,e89baa11-aa32-4907-bfed-b5b719a543d7,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
da3c897b-2d4e-4ea7-97f0-363b961a1512,c2f66027-63db-45c4-aaf9-7967dbc152fb,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
4808e6c0-cd9f-49dc-95cb-8019b031c89a,7609f302-3e54-49dd-b742-6000ec04ec50,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
61d6bae5-d652-44c0-9a3b-7ac642cb2fb0,7ae98d6d-1f70-4d9a-94c5-b5905fe8e96f,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
90d8e0f8-c096-4326-befb-6f4a6ae4d100,68c74e7e-ca4a-4aac-89ed-1c8775735565,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
6ae789f6-8d5d-41bb-aee6-0c64ecb85c93,14ef2d4c-9f88-460f-bbe9-372f702bdcad,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
4e91ad2b-2fba-47da-bd6a-11cae9760d1d,2efae5ad-5b9b-4cf0-8191-6ecc89d534b0,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
09f1176b-2e84-4df5-8c60-235284e71437,c3d8a1f7-8982-4520-8e90-8ae4d0fbff92,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
5ec2116d-6554-41c4-8328-4d3cd3752f71,01d7c52f-0340-4d02-a94b-a0c71cb4eaf6,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
1c79d676-fdda-4fd8-a06f-703ced90fda9,d7779569-843c-4656-ab4b-471056ee4c1b,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
0da5a9f6-9507-40f6-9300-7b269a9466f1,94c6663e-bc26-493d-8d05-8bd3e17a86db,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
7fb31b92-4149-46b7-9919-4aadff758a9b,0267b7b3-5eac-4484-8ecf-2cfab4bad813,5ccbc285-40a3-4fcd-a4df-f7a73aaf3c2c,ACTIVE,pay_09s77ilrlkdo7fh0,CREDIT_CARD,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
0b44867d-59c7-4072-900e-a7fa38bfee39,b993986d-4cfd-4839-a705-54ab616c4bdd,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
8d5d8fd0-350b-485b-a901-fd29789625a2,8c4ddc26-f991-4ed1-aa4e-2ebf9f0dcecb,4fc92686-7e63-41f8-80f7-199c66269dba,ACTIVE,FREE_BOOST,POINTS,2025-08-20T14:24:05.35,2025-08-20T14:24:05.35,,0.0
